Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
26.7,13.60425504,55362588,7,0.00838777,6.284,0.362739711,0.947548685,4.743318897,195.1037171,336.8997798,0.603835149,304.7642774,1.291262222,2458112.519,240.2998237,1.068567039,0
21.4,21.73828966,38954120,1,0.02399,7.016,0.410133369,0.820322208,21.73466211,158.3762559,271.378308,0.483880697,226.0087131,1.156763718,2457895.461,139.3409019,1.326561444,1
25.2,10.05174451,40597768,6,0.0245253,5.611,0.083301964,1.104434646,11.59502774,338.4524763,423.9439675,1.012433071,171.2065066,1.196436222,2458155.138,228.6858779,0.849168823,0
22.6,10.45135617,58673028,3,0.219768,5.683,0.263778707,1.071696704,19.04018667,126.9876865,405.2343669,0.789005933,192.8493975,1.354387475,2458085.368,284.6057457,0.888374801,0
23.331,17.25498099,34831240,7,0.00237486,6.034,0.446780374,0.982781726,17.91359254,123.0000073,355.8639832,0.543694139,299.7937419,1.421869313,2458027.623,332.5616475,1.011622465,0
17.6,18.28392722,9859714,0,0.0649142,4.929,0.441937634,1.260735254,24.75060132,169.1842069,517.0520598,0.703568899,285.7540019,1.817901609,2458201.189,220.2695113,0.696254842,0
21.5,15.4989849,6397248.5,1,0.0202338,4.008,0.597409101,1.679863381,1.866232103,232.2708009,795.2604262,0.676297708,223.6572374,2.683429054,2457801.758,89.966819,0.452681899,1
24,4.036852892,1968957.875,5,0.01005,5.362,0.16234876,1.175100559,5.340199295,175.7595721,465.2763482,0.984324441,328.4669331,1.365876678,2458169.69,229.0919814,0.773733721,0
21.4,33.62445997,66422476,9,0.104298,5.928,0.173406505,0.952996761,56.30838306,151.8551257,339.809537,0.787740923,9.212673839,1.118252599,2453088.603,164.1004901,1.059416999,0
24.6,15.42042304,51737624,7,0.0659485,6.635,0.187320033,0.892635029,8.137156646,127.7337024,308.0415608,0.725426606,190.3483397,1.059843453,2458113.208,228.2807273,1.168673471,0
23.2,16.6507562,42516900,0,0.0519839,5.076,0.22963411,1.216513353,31.92872547,2.581755304,490.0876374,0.937160392,115.0718277,1.495866314,2457912.129,64.91414892,0.7345625,0
21.1,23.48050936,42267220,2,0.207265,6.699,0.720124699,0.839226593,26.47045904,142.00126,280.8130472,0.234878795,185.7803473,1.44357439,2457910.426,115.4736188,1.281991715,0
23.9,10.46403189,34201028,7,0.0557705,5.351,0.268185915,1.15649905,20.26534031,180.2020486,454.2723961,0.846342295,269.9086993,1.466655806,2457996.006,3.56123509,0.792476063,0
24.5,10.82861928,3919264,8,0.0245861,4.906,0.299507299,1.306730533,15.01237212,178.5147072,545.6039243,0.9153552,58.55112813,1.698105866,2453133.385,329.7241514,0.659819301,0
19.9,15.76561169,49873784,1,0.315195,5.854,0.322554559,1.014162125,30.09730113,174.6873801,373.0435263,0.687039508,173.4019726,1.341284742,2458092.775,270.9515138,0.965034841,0
19.1,18.16556026,42442772,0,0.280942,5.929,0.529053725,0.992046952,22.55638707,40.82764205,360.9082147,0.467200817,8.313840617,1.516893086,2458072.143,288.5371643,0.99748353,0
20.3,12.21915067,44080332,0,0.0906137,5.468,0.523894088,1.105511149,14.14001238,343.8115002,424.5639518,0.526340394,314.8349151,1.684681904,2457837.215,138.4538073,0.847928795,0
21.1,11.84581267,69932176,1,0.40806,3.798,0.324614733,1.890801788,23.42317458,345.8662244,949.658442,1.27701967,245.1723147,2.504583906,2457912.32,33.42767865,0.379083662,0
24.3,6.915753974,5967348.5,7,0.0390489,4.869,0.231348274,1.332912466,11.4437824,177.8589337,562.0835449,1.024545467,19.4312189,1.641279465,2458160.972,257.2220412,0.640474184,0
20.1,8.037598685,59555428,0,0.192687,4.957,0.084688625,1.297246033,18.01199757,135.531898,539.6745693,1.18738405,139.2775324,1.407108015,2458063.747,317.8097423,0.667068675,0
23.6,6.582784627,57387036,6,0.0738227,5.014,0.187401717,1.285631386,8.296362196,32.39841199,532.4430056,1.044701856,34.90480969,1.526560916,2458261.616,183.4516657,0.676128705,0
25.102,10.9452561,12919824,7,0.0136311,5.546,0.263081799,1.11541964,9.645583391,181.4211828,430.2846542,0.821973035,274.1361423,1.408866245,2458196.576,195.9518436,0.836655448,0
20.3,9.632687499,60051916,0,0.142881,5.729,0.315328279,1.066380121,8.50764251,205.8281941,402.2226176,0.730120313,172.0069287,1.40263993,2458130.62,243.5391762,0.895026745,0
22.4,9.771459193,8642737,7,0.0357475,3.63,0.532932061,2.011451238,7.527566309,356.826324,1041.987934,0.939484384,231.9153778,3.083418091,2458342.344,241.8952535,0.345493444,0
19.5,31.69736289,41753000,1,0.0678364,4.314,0.311513741,1.387022208,55.02905637,190.3480861,596.6553633,0.954945731,303.1694833,1.819098684,2457835.554,218.1767872,0.603363385,0
22,24.20310495,54599128,6,0.0214794,4.695,0.417640761,1.361537432,20.10798367,13.71608745,580.2869517,0.792903903,282.36401,1.93017096,2457803.076,122.4783263,0.620382724,1
27.1,6.054672453,25461966,7,0.0565635,4.837,0.216680823,1.354358856,1.975985393,228.1640862,575.7037453,1.060895264,343.717895,1.647822448,2458287.125,180.7669661,0.625321622,0
28,16.1767707,61543092,6,0.000615632,5.99,0.403957411,1.003000185,2.484442826,88.87947254,366.9018879,0.597830827,111.9793428,1.408169543,2458176.955,186.8642121,0.981188737,0
21.2,7.812768807,50910128,5,0.319094,4.628,0.108110336,1.439036638,14.5841985,193.0430448,630.5306521,1.283461904,55.86200259,1.594611372,2458224.87,231.8963282,0.570947659,0
19.5,31.69735695,41753000,1,0.0699609,4.314,0.311529261,1.386980448,55.02857202,190.3478021,596.6284182,0.954895454,303.165278,1.819065443,2457835.56,99.52332776,0.603390635,0
25.3,3.673282006,15083157,9,0.0984829,4.508,0.275206813,1.494112205,5.59656502,52.55604884,667.0728219,1.082922347,138.6153087,1.905302062,2453095.061,23.98222333,0.539671215,0
22.8,10.60107441,23907306,2,0.056298,6.139,0.21004596,0.98245147,7.24200127,85.92910284,355.6846203,0.776091508,226.505823,1.188811431,2458163.073,195.454173,1.012132601,0
29.1,13.20932454,56849600,6,0.000786163,6.671,0.304287262,0.883798471,3.669438818,176.409117,303.4787563,0.614869854,47.75910561,1.152727088,2457979.601,24.79173484,1.186244482,0
20.7,11.09808621,66860740,4,0.279237,3.062,0.537295601,2.703774928,20.71895168,195.3080043,1623.881117,1.251048554,28.50590073,4.156501302,2458039.163,351.428725,0.221691106,0
23.6,12.42714265,17718382,7,0.0530552,6.295,0.327887182,0.937913139,21.32525707,22.04468854,331.7740058,0.630383443,312.3536815,1.245442834,2457847.944,165.535061,1.085075967,0
27.4,15.34661016,70535552,2,0.00841133,5.838,0.074391131,1.053107596,0.867660678,186.178998,394.7367354,0.974765731,288.2052119,1.131449462,2458192.408,184.9801338,0.912000247,0
21.2,21.75428349,32431646,7,0.0648543,5.003,0.496800824,1.252928596,3.915982915,301.5112849,512.2570086,0.630472637,11.07935066,1.875384555,2457776.394,157.4952107,0.702772229,0
19.845,29.18786311,37582244,6,0.116804,4.209,0.702535478,1.506667936,9.413355656,60.87939954,675.4990553,0.448180257,24.66070622,2.565155615,2457796.061,108.953529,0.532939309,0
23.6,8.495316053,15072814,8,0.0991123,4.042,0.37678208,1.733956924,13.11840312,40.14983206,833.9804752,1.080633027,152.0037922,2.387280821,2453099.159,9.643673301,0.431664782,0
19.4,8.747888036,38720612,1,0.211795,8.088,0.488462449,0.696590457,14.54950709,115.6657687,212.3560837,0.356332177,278.6332446,1.036848737,2457899.272,171.6091617,1.695265771,0
21.3,12.07096114,33957616,0,0.00234208,5.15,0.594286168,1.187107052,3.06472527,38.03373167,472.4254162,0.481625751,68.99304493,1.892588353,2457779.696,168.2580657,0.762025047,1
20.2,4.09988061,4263369.5,0,0.0288979,4.824,0.252867385,1.356089362,1.905224207,175.9636591,576.8074891,1.013178591,67.10795473,1.699000133,2457760.496,149.7922144,0.624125045,1
18.1,18.53261464,66055940,0,0.343076,4.6,0.130692663,1.386311561,34.22758437,216.1188231,596.1968738,1.205130812,89.86930621,1.56749231,2457988.195,7.429925092,0.603827386,0
19.5,9.997505947,22615394,0,0.0604786,6.67,0.24984108,0.885459246,6.761627756,169.8732746,304.3345736,0.664235152,196.4919394,1.10668334,2458096.632,246.2841949,1.182908651,0
23.4,8.435744014,16242595,0,0.0617594,5.483,0.166058043,1.131177801,16.195041,233.3382121,439.435094,0.943336629,276.357921,1.319018974,2457885.84,93.93298678,0.819233614,0
21.3,21.23476262,65547812,0,0.0220841,3.202,0.756604279,2.207860757,6.884792712,332.4316092,1198.273479,0.537383861,284.34829,3.878337654,2457959.819,12.22187242,0.300432252,1
16.8,35.21092827,32739210,0,0.145897,5.546,0.266399469,1.00691912,63.46349361,56.56469837,369.0543328,0.738676402,132.2062796,1.275161839,2457907.835,90.39191553,0.975466125,0
18.1,15.52920773,36844100,0,0.201542,4.258,0.491612219,1.557158212,15.90260629,357.8749711,709.7371489,0.791640208,176.0096549,2.322676216,2458072.84,323.3069315,0.507230037,0
19.1,13.5048829,34643084,0,0.0826351,4.407,0.408019881,1.512118411,11.03128463,345.6522448,679.1678643,0.895144036,189.5838496,2.129092785,2457853.59,77.87092934,0.530060415,0
22.6,9.689680499,49485168,7,0.0267638,6.999,0.248505876,0.835361852,6.888271489,193.6607241,278.8755146,0.627769523,345.7037577,1.042954181,2458128.414,194.8764387,1.290898559,0
21.3,25.45795535,66800576,0,0.0303256,5.595,0.287180648,1.08291381,25.24894567,254.8803982,411.6131729,0.77192192,101.0699957,1.3939057,2458150.447,228.8551782,0.874607577,1
20.5,18.54348048,32406610,3,0.197143,4.495,0.55006113,1.42448108,15.45896147,195.1634722,620.9883533,0.640929408,145.3735611,2.208032753,2458174.714,259.0045305,0.579721017,0
23.5,11.11034648,12733953,9,0.0671242,3.891,0.47726538,1.820109086,6.619243746,103.5599259,896.9010933,0.951434032,105.8172747,2.68878414,2453127.058,20.24668824,0.401382051,0
18.8,20.59928252,68700256,0,0.267664,5.149,0.413208749,1.182812837,30.27663242,30.92229209,469.8643234,0.694064224,209.3658942,1.671561449,2457861.277,106.6693277,0.766178622,0
24.5,6.296730164,37052472,7,0.0215237,6.688,0.221725384,0.884128411,3.606078312,298.8230377,303.6487144,0.6880947,28.23118455,1.080162122,2458068.305,279.6119514,1.185580518,0
24.5,17.13845893,71348040,1,0.00916049,6.751,0.442947177,0.864247355,2.931703984,86.55107029,293.4644611,0.481431429,217.8584785,1.247063281,2457887.979,138.0323808,1.226724349,0
24.5,2.065070772,35401476,5,0.0460844,5.074,0.212532374,1.265518189,3.178401996,242.590422,519.9972109,0.996554604,86.27281333,1.534481774,2457929.058,49.46037561,0.692311406,0
25.2,9.108125312,5463677.5,8,0.0248836,3.964,0.438185549,1.778867404,8.648619835,266.7178185,866.5902381,0.999393413,326.6916724,2.558341394,2453146.054,13.0632947,0.41542125,0
21.2,19.0215815,45492076,0,0.158693,6.222,0.330493066,0.948585436,23.89902643,249.9915501,337.4528542,0.635084527,154.6064273,1.262086345,2457644.054,313.5356912,1.066815691,0
22.2,8.695490769,3899950,0,0.0113589,5.138,0.335842022,1.232325884,2.552887928,252.6006177,499.6740356,0.818459067,297.887131,1.646192702,2458112.923,279.0026292,0.720469695,0
23.4,7.153152154,71004112,6,0.0466416,4.972,0.287544551,1.293785023,5.997226885,302.4876173,537.5162598,0.92176419,81.83325645,1.665805857,2458159.75,253.3428887,0.669747181,0
20.6,38.32086971,67215392,7,0.0213337,3.095,0.720046865,2.218976516,34.09358843,283.5971127,1207.334153,0.621209432,88.67032573,3.816743601,2458044.198,346.9701102,0.2981776,1
21.9,17.50837895,53396148,6,0.0777416,6.122,0.51856757,0.956820828,21.07402946,10.16191133,341.856906,0.460644576,139.4083903,1.45299708,2457907.97,97.44045011,1.053072188,0
23,13.11059159,74295352,6,0.0349837,6.896,0.27518145,0.839791138,25.06580653,159.5676539,281.0964479,0.608696195,152.6734173,1.07088608,2457974.059,33.86297991,1.280699214,0
27.9,22.98314975,45430788,7,0.00149371,5.659,0.46261274,1.071556469,3.92753663,211.5374674,405.15483,0.575840795,288.0395913,1.567272143,2457946.578,47.91239884,0.8885492,0
21.7,11.13716136,69312904,5,0.174616,3.961,0.337398723,1.793852658,16.40125714,259.8008672,877.5635563,1.188609061,355.4549482,2.399096254,2458403.159,194.8183762,0.410226698,0
21.3,19.0215659,45492064,0,0.159331,6.222,0.33062276,0.948701343,23.89932942,249.9855552,337.5147059,0.635039087,154.6064723,1.2623636,2457981.511,20.25424047,1.066620191,0
27.3,14.20378796,59169540,5,0.0015645,6.239,0.337514504,0.956168652,8.837241229,313.5864886,341.507447,0.633447863,294.9864185,1.27888944,2457859.492,148.6434524,1.05414978,0
18.4,12.08065774,51748716,0,0.0233526,5.862,0.333536218,1.03460252,7.901792319,353.7647378,384.378179,0.689525109,271.7438508,1.379679932,2458172.148,199.2383796,0.93657762,1
19.1,17.119779,64770804,0,0.0423433,7.026,0.369145978,0.823169631,17.50753783,297.797371,272.7925064,0.519299872,30.57114985,1.127039389,2458113.729,210.5734792,1.319684344,1
20.7,4.833018667,51272756,0,0.137719,4.854,0.194694599,1.347063763,6.745458484,97.80945903,571.0585746,1.084797724,261.3772167,1.609329802,2457862.625,86.9176448,0.630408186,0
24.9,6.64598698,58452332,6,0.0210298,5.345,0.186791403,1.179699931,2.381517925,193.2947151,468.0106739,0.959342126,249.8173423,1.400057737,2458086.761,293.6472293,0.769213225,0
21,13.70704482,22035980,1,0.124842,5.12,0.419845199,1.217245534,15.64489471,63.99041389,490.5301562,0.706190841,307.4352707,1.728300227,2458155.103,246.5370111,0.733899834,0
21.4,23.21107453,45151316,2,0.0312601,5.457,0.228492535,1.10477737,33.58879197,105.2360688,424.1413179,0.852343988,253.4567753,1.357210752,2457899.505,85.72226666,0.84877371,1
22.3,10.39388211,44370992,3,0.204617,6.219,0.334689874,0.954415561,18.03497987,218.9212047,340.5686705,0.634982337,193.3561404,1.273848785,2458048.941,308.7948102,1.05705554,0
20.2,14.81873127,71952912,0,0.295088,4.158,0.320431202,1.602141875,30.01782735,303.0404096,740.712859,1.088765628,255.6285395,2.115518121,2458262.844,232.496164,0.486018294,0
24.9,5.438589124,3983898.5,7,0.0238357,4.115,0.388217587,1.699130513,2.219336865,106.4054908,808.9813982,1.039498166,188.457399,2.358762861,2458054.92,335.7830328,0.445004052,0
23,7.771432812,54979564,1,0.153207,5.118,0.175437422,1.24364568,13.98728204,121.8998834,506.5746178,1.025463688,279.842152,1.461827673,2457901.345,70.46524113,0.710655424,0
26.93,13.27928225,57809276,3,0.000680305,6.525,0.323872823,0.907284042,0.216993808,199.7523792,315.6554811,0.613439397,114.5060812,1.201128686,2457922.205,89.29371394,1.140483919,0
23.3,16.31150986,32632056,0,0.0155604,6.001,0.334620328,1.00594804,1.432604083,77.60837406,368.5205834,0.669337377,328.9734282,1.342558703,2458051.792,309.8939882,0.976878948,0
18.9,8.688306173,52935096,0,0.176189,5.372,0.417838838,1.147657205,10.8172185,66.36929689,449.0727556,0.668121452,346.7797572,1.627192958,2457797.155,163.0115361,0.801651838,0
21.2,5.804123234,16624264,0,0.110048,3.902,0.42582958,1.836766068,6.226677207,354.8302625,909.2413926,1.054616744,284.2458293,2.618915392,2457738.467,103.7477343,0.39593446,0
21.4,9.016770829,7370904.5,0,0.0232584,4.649,0.342047213,1.418251361,2.577362651,317.1984175,616.9191343,0.933142436,281.6296876,1.903360286,2458091.812,306.7155845,0.583544876,1
27.8,8.935935124,11816943,6,0.00229906,4.988,0.296916945,1.288215732,3.648952369,177.7237953,534.0492686,0.905722653,54.57036919,1.670708811,2458044.555,330.3027266,0.674095109,0
15.9,35.30834301,55524292,0,0.211635,3.086,0.376751724,1.896712227,72.14643261,129.313551,954.114712,1.182122626,149.2734575,2.611301828,2457934.248,24.99784297,0.377313121,0
20.1,8.589979009,34427656,0,0.0454035,5.476,0.366007875,1.128819084,2.67950695,163.6848805,438.0613545,0.71566241,188.1255033,1.541975758,2458061.57,309.8124371,0.821802691,1
18,41.86228367,68555128,1,0.457575,4.591,0.557039233,1.25395089,57.22409696,120.1816159,512.8840805,0.555451048,171.7904748,1.952450733,2457821.61,125.5653767,0.701912993,0
21.1,10.08654964,47191648,6,0.173675,4.258,0.264133875,1.605034982,18.52889122,300.3779495,742.7201051,1.181090872,342.3408986,2.028979092,2457629.392,179.8778726,0.4847048,0
22.8,24.02743549,71112744,7,0.0337276,4.87,0.384337019,1.314360628,10.82145181,277.5465539,550.3896247,0.809203182,123.9208686,1.819518073,2458220.984,215.7853998,0.654082097,0
20,1.915093194,43882940,0,0.279401,3.627,0.395929463,2.115300023,4.878539262,236.0160774,1123.715543,1.277790422,76.61386069,2.952809625,2457710.189,93.0056813,0.320365774,0
24.5,14.88637796,69433768,1,0.0292583,5.481,0.096736266,1.144191994,1.69519574,145.3657947,447.0404109,1.033507132,120.8340102,1.254876855,2458126.234,258.7470417,0.805296325,0
21,9.785342858,71798808,4,0.0261735,5.064,0.500369592,1.230527956,7.236622594,130.9898346,498.5809194,0.614809185,67.33353308,1.846246727,2458105.149,284.4380447,0.722049292,1
26.7,10.32985027,800221.75,7,0.00103011,4.291,0.443808061,1.574500088,0.990745084,146.9555524,721.6264793,0.875724257,232.5040438,2.27327592,2458327.705,196.7660379,0.498873046,0
19.7,14.99073965,45528636,0,0.0570343,3.579,0.650166904,1.961184901,7.026097545,60.41602267,1003.173932,0.686087386,230.3444432,3.236282416,2458228.736,278.0949875,0.358860999,0
23.2,15.63692052,42005740,7,0.00408893,5.631,0.126176173,1.087453535,21.11544221,154.2876965,414.2041933,0.95024281,244.2151973,1.224664261,2457835.27,143.6078541,0.869136541,0
24.9,14.84603641,50784080,7,0.00645601,6.864,0.225109092,0.85621696,5.325985531,272.328872,289.3837675,0.663474738,202.5670803,1.048959183,2457949.234,63.77647825,1.244022784,0
24.4,13.26223304,6714871.5,8,0.0200819,6.228,0.417100137,0.950331951,14.35327488,327.2087241,338.3852492,0.553948364,232.1814624,1.346715538,2453158.577,87.1557632,1.063876162,0
25.3,6.13724649,6078405,8,0.0405442,3.661,0.481127723,2.025792863,3.021437345,147.5960055,1053.151819,1.051127755,185.7769597,3.000457971,2453243.198,359.7615701,0.341831058,0
19.9,21.31912038,55659912,1,0.315195,5.854,0.322554559,1.014162125,30.09730113,174.6873801,373.0435263,0.687039508,173.4019726,1.341284742,2458092.775,270.9515138,0.965034841,0
22.7,4.983450105,45614384,1,0.300639,4.965,0.027937509,1.310762653,7.265658888,150.2649292,548.1311898,1.274143209,278.9705055,1.347382097,2457772.382,149.8225379,0.656777076,0
24.3,6.445514952,31079900,2,0.00180294,6.139,0.201270748,0.983999083,2.341697091,216.4257768,356.5253931,0.785948852,78.74582231,1.182049314,2457851.647,150.3036906,1.009745749,0
26.7,10.53899549,9087630,7,0.0033078,7.649,0.443410495,0.746384626,3.98682321,21.96439445,235.5279517,0.415429849,151.3159781,1.077339403,2458096.414,213.3967638,1.528481004,0
26.7,11.41544891,32646244,6,0.0241066,6.601,0.186290356,0.899564192,2.020029609,191.6413564,311.6353147,0.731984058,357.3029139,1.067144326,2458136.702,202.6604589,1.15519642,0
24.3,8.654126746,4314537,7,0.00446094,3.274,0.580305433,2.399263478,2.564889293,326.2016339,1357.423431,1.006957847,2.740225971,3.791569108,2458678.394,180.2168846,0.265208329,0
17.4,23.62203536,58571956,0,0.384703,4.452,0.566212464,1.420270965,23.67194522,165.3453246,618.2373513,0.616095842,178.9393581,2.224446087,2458201.987,242.6742095,0.582300631,0
21.2,22.53886394,64724680,0,0.163813,6.37,0.389132599,0.912600698,30.00769774,21.52832411,318.4341389,0.557478017,25.48660351,1.267723379,2458057.594,295.4537823,1.13053205,0
